01 00002000 14 59   94.5   63.4 -195.1 3
05 28112021 14 59   94.5   63.4 -195.1 3
07 28112021 14 57 1708.4  398.7   -3.7 3
09 28112021 14 59     .3     .4    -.6 0
10 28112021 14 59 1677.0  494.1   -4.3 3
