 1  81021  4  59      2.3     5.9    32.8  2
 2  81021  4  59     10.9    11.2    23.4  1
 3  81021  4  59      8.6     1.5    27.7  2
 4  81021  4  59      1.7    17.7    23.2  1
 5  81021  4  59     11.1     4.6      .6  1
 6  81021  4  59     16.3     1.5    14.3  1
 7  81021  4  59      6.3    11.9    11.5  1
 8  81021  4  59     18.1    14.6    24.0  1
 9  81021  4  59     13.3    10.7     7.9  1
10  81021  4  59     -4.8     8.0      .8  0
