 1  81021  4  59     17.9     4.3    23.9  1
 2  81021  4  59     11.4    13.1    11.7  1
 3  81021  4  59     12.4    17.7     9.5  1
 4  81021  4  59      6.5    -3.7    23.0  1
 5  81021  4  59      5.8    20.3    36.8  3
 6  81021  4  59      9.5      .3     1.2  0
 7  81021  4  59     16.9     8.6    23.7  1
 8  81021  4  59     -4.0    23.6    19.0  2
 9  81021  4  59     11.0    -5.5     6.5  1
10  81021  4  59      -.5    -1.0    35.3  3
